Filename	Start_Time	Caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:17:51	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:17:56	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:17:58	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:00	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:01	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:12	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:13	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:14	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:17	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:18	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:21	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:21	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:22	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:37	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:37	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:18:43	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:19:05	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:20:01	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:20:40	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:21:19	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:21:53	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:22:34	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:23:18	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:24:45	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:25:00	No caption
Jehane Noujaim- My wish- A global day of film - TED Talk.mp4	00:25:28	No caption
Johan Sverdrup - System 13 - Stigerør og.mp4	00:00:00	No caption
Johan Sverdrup - System 20 - Separasjon og.mp4	00:00:00	No caption
Johan Sverdrup - System 20 - Separasjon og.mp4	00:00:52	No caption
Johan Sverdrup - System 20 - Separasjon og.mp4	00:01:44	No caption
Johan Sverdrup - System 20 - Separasjon og.mp4	00:02:45	No caption
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:00	No caption
Johan Sverdrup - System 26 Gassløft.mp4	00:00:00	No caption
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:00	No caption
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:00	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:00:00	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:00:47	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:01:35	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:02:22	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:02:31	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:02:50	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:02:51	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:02:55	No caption
Johan Sverdrup - System 39 - Lasting og.mp4	00:02:57	No caption
Johan Sverdrup - System 40 - Kjølemedium.mp4	00:00:00	No caption
Johan Sverdrup - System 41 - Varmemedium.mp4	00:00:00	No caption
Johan Sverdrup - System 42 - Kjemikalieinjeksjon.mp4	00:00:00	No caption
Johan Sverdrup - System 42 - Kjemikalieinjeksjon.mp4	00:02:56	No caption
Johan Sverdrup - System 43 - Fakkel.mp4	00:00:00	No caption
Johan Sverdrup - System 44 - Produsert vann.mp4	00:00:00	No caption
Johan Sverdrup - System 44 - Produsert vann.mp4	00:01:47	No caption
Johan Sverdrup - System 45 - Brenngass.mp4	00:00:00	No caption
Johan Sverdrup - System 50 - Sjøvann.mp4	00:00:00	No caption
Johan Sverdrup - System 50 - Sjøvann.mp4	00:02:02	No caption
Johan Sverdrup - System 50 - Sjøvann.mp4	00:02:26	No caption
Johan Sverdrup - System 62 - Diesel.mp4	00:00:00	No caption
Johan Sverdrup - System 64 - Nitrogen.mp4	00:00:00	No caption
Johan Sverdrup - System 70 - Brann og.mp4	00:00:00	No caption
Johan Sverdrup - System 70 - Brann og.mp4	00:00:32	No caption
Johan Sverdrup - System 70 - Brann og.mp4	00:01:26	No caption
Johan Sverdrup - System 71_72 - Brannvann og.mp4	00:00:00	No caption
Johan Sverdrup - System 71_72 - Brannvann og.mp4	00:00:51	No caption
Johan Sverdrup - System 71_72 - Brannvann og.mp4	00:02:33	No caption
Johan Sverdrup - System 80 - Hovedkraft, HVDC,.mp4	00:00:00	No caption
Johan Sverdrup System 23 Gasskompresjon og re-injeksjon.mp4	00:00:00	No caption
Johan Sverdrup System 23 Gasskompresjon og re-injeksjon.mp4	00:00:56	No caption
Johan Sverdrup System 23 Gasskompresjon og re-injeksjon.mp4	00:01:53	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:00:00	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:00:51	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:01:49	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:02:47	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:03:45	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:04:43	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:04:52	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:04:53	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:00	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:01	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:16	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:17	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:18	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:18	No caption
Johan Sverdrup – System 18 – Havbunnsbrønner og.mp4	00:05:57	No caption
Johan Sverdrup – System 46_67 – MEG-injeksjon og.mp4	00:00:00	No caption
Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk.mp4	00:00:00	No caption
Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk.mp4	00:00:01	No caption
Julia Sweeney- Letting go of God - TED Talk.mp4	00:00:00	No caption
Julia Sweeney- Letting go of God - TED Talk.mp4	00:00:01	No caption
Larry Brilliant- My wish- Help me stop pandemics - TED Talk.mp4	00:00:00	No caption
Larry Brilliant- My wish- Help me stop pandemics - TED Talk.mp4	00:00:01	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:00	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:01	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:03	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:42	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:45	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:50	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:52	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:00:55	No caption
video1.mp4	00:05:11	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:11	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:18	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:25	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:32	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:46	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:49	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:53	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:01:56	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:02:03	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:02:08	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:02:15	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:02:26	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:02:35	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:03:10	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:03:17	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:03:48	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:04:19	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:04:23	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:04:27	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:04:48	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:04:52	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:05:21	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:05:38	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:05:43	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:05:57	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:06:25	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:07:45	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:07:49	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:07:55	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:08:15	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:08:24	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:08:33	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:08:48	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:08:59	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:09:07	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:09:16	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:09:54	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:10:02	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:10:09	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:10:22	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:10:42	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:11:01	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:11:09	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:11:16	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:11:18	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:11:29	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:12:04	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:12:13	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:12:20	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:12:30	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:13:14	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:13:30	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:14:39	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:14:51	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:14:55	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:15:00	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:15:09	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:15:39	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:15:42	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:01	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:05	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:12	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:19	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:24	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:26	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:28	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:52	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:16:56	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:17:02	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:17:45	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:18:11	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:18:14	No caption
Majora Carter- Greening the ghetto - TED Talk.mp4	00:18:18	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:00:00	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:00:01	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:00:02	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:00:03	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:00:33	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:01:03	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:01:11	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:05:42	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:06:34	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:10:02	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:10:03	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:10:17	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:10:33	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:12:16	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:15:29	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:16:14	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:16:39	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:17:37	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:17:52	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:18:50	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:19:02	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:19:38	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:19:48	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:20:24	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:20:39	No caption
Rick Warren- A life of purpose - TED Talk.mp4	00:20:51	No caption
Risk management.mp4	00:00:00	No caption
Risk management.mp4	00:04:25	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:00	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:01	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:03	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:10	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:17	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:20	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:26	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:33	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:50	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:00:55	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:01:08	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:01:40	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:01:50	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:02:29	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:02:43	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:04:04	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:04:18	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:05:17	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:05:24	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:06:20	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:06:28	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:06:36	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:06:44	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:07:26	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:07:27	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:07:30	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:07:40	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:09:37	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:09:46	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:09:59	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:10:06	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:10:08	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:10:22	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:10:26	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:10:56	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:11:01	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:11:53	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:12:00	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:12:27	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:12:32	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:12:50	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:13:19	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:13:39	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:13:47	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:13:54	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:14:00	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:14:03	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:14:09	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:14:40	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:14:45	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:15:13	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:15:18	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:15:23	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:15:30	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:15:32	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:03	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:13	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:22	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:38	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:41	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:52	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:16:55	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:17:00	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:17:21	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:17:29	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:17:32	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:17:43	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:17:54	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:18:26	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:18:37	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:19:03	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:19:05	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:19:06	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:19:09	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:19:11	No caption
Sir Ken Robinson- Do schools kill creativity. - TED Talk.mp4	00:19:13	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:00	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:01	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:03	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:17	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:31	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:38	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:00:48	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:01:11	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:01:20	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:01:27	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:01:38	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:02:37	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:03:10	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:03:42	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:03:50	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:04:19	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:04:24	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:04:29	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:04:41	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:04:52	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:04:55	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:17	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:18	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:18	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:21	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:23	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:24	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:26	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:29	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:32	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:54	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:56	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:05:58	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:06:02	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:06:32	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:06:49	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:06:58	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:00	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:03	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:14	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:25	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:26	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:28	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:52	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:54	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:07:59	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:08:05	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:08:14	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:08:19	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:08:31	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:08:40	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:06	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:07	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:28	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:02	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:11	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:14	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:15	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:18	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:27	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:36	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:44	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:48	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:15	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:20	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:24	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:27	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:31	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:08	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:23	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:28	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:33	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:39	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:43	No caption
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:12:48	No caption
